SessionId	UserId	ItemId	Timestamp	BehaviorType	TimeId
1293432_5	1293432	223203	1434222750535	view	5
1293432_5	1293432	89262	1434222784617	view	5
1293432_5	1293432	223203	1434222813147	view	5
1293432_5	1293432	223203	1434242639426	view	5
1295178_6	1295178	11976	1434587662105	view	6
1295178_6	1295178	11976	1434587871238	addtocart	6
1295178_6	1295178	445459	1434587955543	view	6
1295178_6	1295178	445459	1434587986807	addtocart	6
1295178_6	1295178	11976	1434587995374	view	6
1295178_6	1295178	11976	1434587998785	addtocart	6
1295178_6	1295178	11976	1434588311771	view	6
1295178_6	1295178	11976	1434588620951	view	6
1295178_6	1295178	11976	1434588629469	addtocart	6
1295178_6	1295178	11976	1434643668557	view	6
1295178_6	1295178	445459	1434643721977	view	6
1295178_6	1295178	11976	1434644130979	transaction	6
1295178_6	1295178	445459	1434644130979	transaction	6
1296007_9	1296007	214630	1436223867686	view	9
1296007_9	1296007	355994	1436223917262	view	9
1296007_9	1296007	17322	1436224794832	view	9
1296007_9	1296007	214630	1436224919622	view	9
1296690_13	1296690	335235	1438805069874	view	13
1296690_13	1296690	335235	1438880347170	view	13
1296690_13	1296690	335235	1438880432153	view	13
1296690_13	1296690	335235	1438883698696	view	13
1297231_13	1297231	180088	1438544564660	view	13
1297231_13	1297231	180088	1438544661847	view	13
1297231_13	1297231	180088	1438544707544	view	13
1297231_13	1297231	180088	1438544749385	view	13
1297231_13	1297231	180088	1438544821889	view	13
1297252_10	1297252	412622	1436892774866	view	10
1297252_10	1297252	412622	1436900832819	view	10
1298139_7	1298139	36776	1435348720051	view	7
1298139_7	1298139	68313	1435348760670	view	7
1298139_7	1298139	312744	1435348774964	view	7
1298139_7	1298139	68313	1435348783358	view	7
1298139_7	1298139	255468	1435348786898	view	7
1298139_7	1298139	36776	1435348886697	view	7
1299292_13	1299292	81295	1438966786405	view	13
1299292_13	1299292	431834	1438966965811	view	13
1299292_13	1299292	370223	1439034746076	view	13
1299292_13	1299292	239555	1439035608750	view	13
1299292_13	1299292	293197	1439035813724	view	13
1299292_13	1299292	183351	1439035985991	view	13
1299292_13	1299292	396409	1439036343277	view	13
1301870_11	1301870	448453	1437445043396	view	11
1301870_11	1301870	373944	1437445109480	view	11
1301870_11	1301870	448453	1437445186065	view	11
1302173_15	1302173	417272	1440251561226	view	15
1302173_15	1302173	125497	1440253652574	view	15
1302173_15	1302173	125497	1440254065356	view	15
1302173_15	1302173	417272	1440254153443	view	15
1303858_5	1303858	211581	1433974534569	view	5
1303858_5	1303858	211581	1433976882557	view	5
1303858_5	1303858	211581	1433976931543	addtocart	5
1303858_5	1303858	379192	1433977919097	view	5
1303858_5	1303858	211581	1433978422853	view	5
1303858_5	1303858	211581	1433978692742	view	5
1303858_5	1303858	211581	1433978746098	view	5
1303858_5	1303858	211581	1433979031840	transaction	5
1306397_15	1306397	220761	1439831230945	view	15
1306397_15	1306397	331446	1439831321997	view	15
1306397_15	1306397	242389	1439831401631	view	15
1306731_3	1306731	374092	1432845896966	view	3
1306731_3	1306731	361956	1432845904950	view	3
1306731_3	1306731	444697	1432846170807	view	3
1306731_3	1306731	204782	1432846216001	view	3
1306731_3	1306731	213310	1432846226751	view	3
130690_3	130690	365879	1432876957280	view	3
130690_3	130690	365879	1432919429718	view	3
130690_3	130690	365879	1432919524641	view	3
130690_3	130690	386401	1432919561561	view	3
130690_3	130690	215868	1432919562563	view	3
130690_3	130690	365879	1432919945189	view	3
1307296_12	1307296	395435	1437931511456	view	12
1307296_12	1307296	371928	1437931594369	view	12
1307550_15	1307550	142608	1440181057798	view	15
1307550_15	1307550	142608	1440181071251	view	15
1307550_15	1307550	289633	1440181143317	view	15
1307550_15	1307550	142608	1440181376710	view	15
1307550_15	1307550	56660	1440184441727	view	15
1307968_7	1307968	214692	1435381959092	view	7
1307968_7	1307968	270517	1435382055280	view	7
1308898_14	1308898	206817	1439268700481	view	14
1308898_14	1308898	57810	1439268783577	view	14
1308898_14	1308898	57810	1439268787655	addtocart	14
1308898_14	1308898	57810	1439268898668	transaction	14
1311305_0	1311305	187129	1430833408877	view	0
1311305_0	1311305	301602	1430833447970	view	0
1311305_0	1311305	187129	1430833467443	view	0
1311305_0	1311305	151043	1430833490816	view	0
1311305_0	1311305	187129	1430833507327	view	0
1311305_0	1311305	301602	1430839301937	view	0
1311305_0	1311305	187129	1430839445780	view	0
131187_13	131187	64747	1438580370744	view	13
131187_13	131187	336131	1438580509655	view	13
1312329_3	1312329	382709	1432842857845	view	3
1312329_3	1312329	128519	1432851521703	view	3
1314390_11	1314390	2270	1437517180123	view	11
1314390_11	1314390	101288	1437518299841	view	11
1314390_11	1314390	268883	1437521447026	view	11
1315986_10	1315986	255351	1437179334046	view	10
1315986_10	1315986	455183	1437179369892	view	10
1315986_10	1315986	366177	1437179374059	view	10
1315986_10	1315986	455183	1437179376377	view	10
1315986_10	1315986	322887	1437179530386	view	10
1315986_10	1315986	10885	1437179585133	view	10
1315986_10	1315986	10885	1437185004020	view	10
1315986_10	1315986	211776	1437185032427	view	10
1315986_10	1315986	418277	1437185226818	view	10
1315986_10	1315986	374135	1437185277192	view	10
1315986_10	1315986	126606	1437185314835	view	10
1316164_13	1316164	449912	1438576276767	view	13
1316164_13	1316164	441953	1438576395709	view	13
1316164_13	1316164	441852	1438576749008	view	13
1316164_13	1316164	441852	1438577142440	view	13
1316303_1	1316303	368060	1431560368461	view	1
1316303_1	1316303	352723	1431560494130	view	1
1316303_1	1316303	352723	1431560796251	view	1
1316303_1	1316303	352723	1431560857487	addtocart	1
1316303_1	1316303	368060	1431562435640	view	1
1316303_1	1316303	352723	1431562978334	view	1
1316303_1	1316303	45583	1431563016019	view	1
1316303_1	1316303	352723	1431563033150	view	1
131701_6	131701	190070	1434329828651	view	6
131701_6	131701	184990	1434329863487	view	6
131725_2	131725	216271	1432391363955	view	2
131725_2	131725	216271	1432391510496	addtocart	2
131725_2	131725	216271	1432391951305	transaction	2
131725_2	131725	434250	1432392507450	view	2
1321140_5	1321140	327907	1433967487858	view	5
1321140_5	1321140	458803	1433967491968	view	5
1321140_5	1321140	285069	1433967626053	view	5
1321140_5	1321140	167587	1433967787755	view	5
1321140_5	1321140	330506	1433967915608	view	5
1321193_14	1321193	405862	1439570146776	view	14
1321193_14	1321193	131036	1439570250741	view	14
1321193_14	1321193	101054	1439570288279	view	14
1321193_14	1321193	256706	1439582419706	view	14
1321193_14	1321193	101054	1439582553547	view	14
1321193_14	1321193	405862	1439582613789	view	14
1321193_14	1321193	405862	1439594937651	view	14
1321193_14	1321193	101054	1439595122421	view	14
1321193_14	1321193	256706	1439595125221	view	14
1322989_5	1322989	112009	1433982276837	view	5
1322989_5	1322989	112009	1433982305153	addtocart	5
1322989_5	1322989	112009	1433982611615	view	5
1323154_15	1323154	287449	1439927174355	view	15
1323154_15	1323154	287449	1439927212417	view	15
1323154_15	1323154	287449	1439927251066	addtocart	15
1323154_15	1323154	444190	1439927258569	addtocart	15
1323154_15	1323154	29757	1439927264066	addtocart	15
1323154_15	1323154	287449	1439927664211	transaction	15
1323154_15	1323154	29757	1439927664211	transaction	15
1323154_15	1323154	444190	1439927664227	transaction	15
1323154_15	1323154	287449	1439927878802	view	15
1323154_15	1323154	459631	1439935345687	view	15
1323154_15	1323154	300075	1439935390304	view	15
1323578_9	1323578	49257	1436113317795	view	9
1323578_9	1323578	49257	1436113363036	view	9
1323578_9	1323578	394005	1436113428609	view	9
1323578_9	1323578	49257	1436113762259	view	9
1323578_9	1323578	394005	1436114294434	view	9
1323578_9	1323578	49257	1436121588831	view	9
1324761_9	1324761	219626	1436389881633	view	9
1324761_9	1324761	181527	1436389914337	view	9
1324761_9	1324761	219626	1436389937786	view	9
1324761_9	1324761	181527	1436390087793	view	9
132528_6	132528	218332	1434307101061	view	6
132528_6	132528	63769	1434307124555	view	6
132528_6	132528	433264	1434307321969	view	6
1329225_12	1329225	244525	1438425080773	view	12
1329225_12	1329225	244525	1438425137033	view	12
1329225_12	1329225	46924	1438425265099	view	12
1329225_12	1329225	244525	1438425343882	view	12
1329225_12	1329225	416758	1438425532665	view	12
1329225_12	1329225	416758	1438425726897	view	12
1329225_12	1329225	416758	1438426302739	view	12
1329225_12	1329225	416758	1438426329276	view	12
1329711_10	1329711	169285	1437103825746	view	10
1329711_10	1329711	169285	1437104515624	view	10
1329711_10	1329711	256053	1437104545925	view	10
1329711_10	1329711	169285	1437104601410	view	10
1329890_3	1329890	227311	1432920310646	view	3
1329890_3	1329890	227311	1432920454329	view	3
1329890_3	1329890	227311	1432920576169	view	3
1329890_3	1329890	227311	1432922548749	view	3
1329890_3	1329890	227311	1432922691498	view	3
1330035_9	1330035	122529	1436523196041	view	9
1330035_9	1330035	188751	1436523385701	view	9
1330035_9	1330035	4916	1436523611808	view	9
1330035_9	1330035	122529	1436524102297	view	9
1330495_14	1330495	131745	1439340623488	view	14
1330495_14	1330495	231964	1439418132381	view	14
1331503_9	1331503	144607	1436331838169	view	9
1331503_9	1331503	290742	1436333919686	view	9
1331503_9	1331503	144607	1436417220125	view	9
1331503_9	1331503	144607	1436504179294	view	9
1331503_9	1331503	144607	1436584149903	view	9
1332780_12	1332780	20416	1438322473499	view	12
1332780_12	1332780	20416	1438322917226	view	12
1332780_12	1332780	20416	1438322989641	view	12
1332965_7	1332965	273586	1435245228493	view	7
1332965_7	1332965	67315	1435245591152	view	7
133351_4	133351	329054	1433119204576	view	4
133351_4	133351	173291	1433119366460	view	4
133351_4	133351	140156	1433119445542	view	4
133351_4	133351	231065	1433119517606	view	4
133351_4	133351	444487	1433119574966	view	4
133351_4	133351	79323	1433126153777	view	4
1334143_6	1334143	320914	1434492624264	view	6
1334143_6	1334143	320914	1434737069926	view	6
1334143_6	1334143	320914	1434755742161	view	6
1335140_9	1335140	440128	1436129267693	view	9
1335140_9	1335140	103961	1436129708594	view	9
1335140_9	1335140	87513	1436130002332	view	9
133570_6	133570	447360	1434684510087	view	6
133570_6	133570	303341	1434684550600	view	6
133570_6	133570	82278	1434684586018	view	6
1337572_14	1337572	133814	1439606800693	view	14
1337572_14	1337572	378637	1439606885701	view	14
1337572_14	1337572	133814	1439606924126	view	14
1337572_14	1337572	66752	1439607014376	view	14
1340373_7	1340373	361415	1435205811302	view	7
1340373_7	1340373	38965	1435206038796	view	7
1340373_7	1340373	38965	1435206046896	view	7
1344227_13	1344227	270383	1438697401567	view	13
1344227_13	1344227	308053	1438705176871	view	13
1344227_13	1344227	308053	1438705605877	view	13
1344299_9	1344299	36868	1436311683671	view	9
1344299_9	1344299	36868	1436315577624	view	9
1344299_9	1344299	36868	1436388008430	view	9
1344915_15	1344915	343502	1439950017397	view	15
1344915_15	1344915	337897	1439950107390	view	15
1344915_15	1344915	148673	1439950120362	view	15
134531_2	134531	1682	1432263556544	view	2
134531_2	134531	339273	1432263629594	view	2
134531_2	134531	167060	1432263689624	view	2
1347530_8	1347530	175652	1435682168793	addtocart	8
1347530_8	1347530	268587	1435682264248	view	8
1347530_8	1347530	268587	1435682372220	addtocart	8
1347530_8	1347530	227880	1435685225750	view	8
1347530_8	1347530	284045	1435685339224	view	8
1347530_8	1347530	1217	1435685429826	view	8
1348597_8	1348597	397484	1435741488020	view	8
1348597_8	1348597	178985	1435741514374	view	8
1348597_8	1348597	397484	1435741525607	view	8
1348597_8	1348597	181811	1435741553314	view	8
1348942_5	1348942	301079	1433882441770	view	5
1348942_5	1348942	122219	1433882646659	view	5
1348942_5	1348942	291877	1433882691006	view	5
1348942_5	1348942	122219	1433882712176	view	5
1349995_0	1349995	393419	1430759886069	view	0
1349995_0	1349995	26671	1430760403254	addtocart	0
1349995_0	1349995	12217	1430760464196	view	0
1349995_0	1349995	26671	1430760648206	addtocart	0
1349995_0	1349995	26671	1430760651115	addtocart	0
1349995_0	1349995	26671	1430760659843	view	0
1349995_0	1349995	12217	1430760700755	view	0
1349995_0	1349995	26671	1430760719960	view	0
1354257_1	1354257	217058	1431381058003	view	1
1354257_1	1354257	104746	1431381119097	view	1
1354257_1	1354257	132413	1431381148152	view	1
1354619_0	1354619	329317	1430711664510	view	0
1354619_0	1354619	329317	1430711775686	view	0
1354619_0	1354619	329317	1430711901597	view	0
1354619_0	1354619	85306	1430711938319	view	0
1354619_0	1354619	143939	1431203744402	view	0
1354619_0	1354619	466064	1431203786715	view	0
1354619_0	1354619	466064	1431203786793	view	0
1356016_12	1356016	11752	1437926392263	view	12
1356016_12	1356016	238865	1437943783238	view	12
1356016_12	1356016	238865	1437943876361	view	12
1356016_12	1356016	238865	1437967280442	view	12
1356488_2	1356488	37554	1432059918049	view	2
1356488_2	1356488	37554	1432059979365	view	2
1358337_8	1358337	356312	1435694682324	view	8
1358337_8	1358337	423339	1435694823327	view	8
1358337_8	1358337	356312	1435694874087	view	8
1358795_1	1358795	20017	1431752637001	view	1
1358795_1	1358795	47174	1431752714239	view	1
1358795_1	1358795	411567	1431752883778	view	1
1358908_9	1358908	60214	1436247185881	view	9
1358908_9	1358908	82039	1436247270423	view	9
1358908_9	1358908	82039	1436291830142	view	9
1358908_9	1358908	60214	1436291886814	view	9
1359549_8	1359549	349679	1435733627093	view	8
1359549_8	1359549	438412	1435733690750	view	8
1359549_8	1359549	438412	1435816594413	view	8
1361275_8	1361275	61442	1435549112131	view	8
1361275_8	1361275	263769	1435549225698	view	8
1361275_8	1361275	61442	1435549230939	view	8
1363711_1	1363711	437722	1431400763405	view	1
1363711_1	1363711	173504	1431401589126	view	1
1363711_1	1363711	437722	1431401601405	view	1
1364293_8	1364293	235664	1436043354538	view	8
1364293_8	1364293	172774	1436043607575	view	8
1364293_8	1364293	26515	1436043609192	view	8
1364293_8	1364293	443344	1436043654158	view	8
1364293_8	1364293	443344	1436043962733	addtocart	8
1365882_7	1365882	339545	1434930170717	view	7
1365882_7	1365882	339545	1434930373737	view	7
1365882_7	1365882	402831	1434930521297	view	7
1365882_7	1365882	348196	1434930553264	view	7
1365882_7	1365882	38543	1434930583269	view	7
136612_10	136612	417464	1436685906407	view	10
136612_10	136612	466740	1436685916194	view	10
136612_10	136612	22436	1436686080833	view	10
136612_10	136612	358167	1436690494929	view	10
136612_10	136612	363578	1436690562711	view	10
13677_12	13677	341578	1438025199182	view	12
13677_12	13677	187907	1438025454590	view	12
136916_15	136916	123548	1440011017569	view	15
136916_15	136916	20740	1440011047098	view	15
136916_15	136916	170498	1440011061851	view	15
1370421_3	1370421	136553	1432505347231	view	3
1370421_3	1370421	160466	1432505397026	view	3
1371035_4	1371035	133431	1433252361393	addtocart	4
1371035_4	1371035	37184	1433252573448	addtocart	4
1371035_4	1371035	315939	1433252770594	addtocart	4
1372629_8	1372629	31078	1435783269284	view	8
1372629_8	1372629	31078	1435783334115	view	8
1373277_3	1373277	21147	1432884902039	view	3
1373277_3	1373277	371727	1432884938470	view	3
1373277_3	1373277	213593	1432884959271	view	3
1373277_3	1373277	247180	1432884974996	view	3
1373435_5	1373435	358594	1434217426552	view	5
1373435_5	1373435	260735	1434217453180	view	5
1373435_5	1373435	358594	1434217471049	view	5
1373435_5	1373435	287090	1434217475512	view	5
1373435_5	1373435	169260	1434217486598	view	5
1373435_5	1373435	273416	1434217510608	view	5
1373435_5	1373435	364796	1434217531239	view	5
1373435_5	1373435	273416	1434217534854	view	5
1373435_5	1373435	214277	1434217560477	view	5
1373435_5	1373435	310816	1434217575697	view	5
1373435_5	1373435	143416	1434217591398	view	5
1374603_3	1374603	27479	1432610637542	view	3
1374603_3	1374603	207218	1432610684643	view	3
1374603_3	1374603	369586	1432610760677	view	3
1377069_10	1377069	238993	1436780374408	view	10
1377069_10	1377069	238993	1436780390002	addtocart	10
1378300_10	1378300	116429	1436673323472	view	10
1378300_10	1378300	284648	1436673363790	view	10
1378300_10	1378300	56782	1436673404740	view	10
1378300_10	1378300	284648	1436673473150	view	10
1378300_10	1378300	116429	1436673488679	view	10
1378774_15	1378774	351044	1440213296048	view	15
1378774_15	1378774	282569	1440213334684	view	15
1378774_15	1378774	351044	1440213402322	view	15
1378774_15	1378774	114375	1440213413835	view	15
1378774_15	1378774	351044	1440213432871	view	15
1378774_15	1378774	236414	1440213445665	view	15
1378774_15	1378774	36129	1440213491576	view	15
1379317_10	1379317	145715	1436816835430	view	10
1379317_10	1379317	145715	1436816884295	view	10
1379317_10	1379317	13027	1436817484895	view	10
1380131_12	1380131	227869	1438047524734	view	12
1380131_12	1380131	407403	1438047703604	view	12
1380131_12	1380131	26210	1438047911799	view	12
1380131_12	1380131	140934	1438048058833	view	12
1380131_12	1380131	38862	1438048230156	view	12
1380131_12	1380131	38862	1438048396830	view	12
138275_9	138275	221638	1436476015437	view	9
138275_9	138275	169260	1436476154352	view	9
138275_9	138275	227211	1436476180708	view	9
138275_9	138275	282660	1436476578315	view	9
1384315_15	1384315	461081	1439791944412	view	15
1384315_15	1384315	461081	1439831577053	view	15
1384315_15	1384315	461081	1439843894517	addtocart	15
1384315_15	1384315	461081	1439844079464	transaction	15
1384315_15	1384315	461081	1439844801782	view	15
1384315_15	1384315	461081	1439845469557	view	15
1388713_6	1388713	55485	1434427390920	view	6
1388713_6	1388713	55485	1434427992906	view	6
139136_15	139136	169476	1440278282082	view	15
139136_15	139136	413416	1440278317338	view	15
139136_15	139136	413416	1440278389664	view	15
139139_6	139139	253430	1434600167484	view	6
139139_6	139139	323676	1434600250125	view	6
139139_6	139139	359109	1434604847474	view	6
139139_6	139139	143514	1434605048794	view	6
139139_6	139139	65660	1434605105543	view	6
139139_6	139139	139528	1434605254630	view	6
139139_6	139139	18290	1434605314168	view	6
139139_6	139139	222522	1434605396686	view	6
139139_6	139139	229486	1434605565606	view	6
1391761_5	1391761	417927	1434172838828	view	5
1391761_5	1391761	309273	1434173871938	view	5
1391761_5	1391761	309273	1434201940809	view	5
1392768_11	1392768	158448	1437713657976	view	11
1392768_11	1392768	158448	1437714750781	view	11
1392768_11	1392768	158448	1437766239864	view	11
1392768_11	1392768	158448	1437767118163	view	11
1392768_11	1392768	158448	1437767148802	addtocart	11
1392768_11	1392768	158448	1437767326346	view	11
1393245_14	1393245	352723	1439227334444	view	14
1393245_14	1393245	352723	1439229541755	view	14
1393245_14	1393245	352723	1439229948620	view	14
1393245_14	1393245	352723	1439263367770	view	14
1394380_12	1394380	35317	1438272348719	view	12
1394380_12	1394380	345041	1438272388642	view	12
1394926_14	1394926	438823	1439452771269	view	14
1394926_14	1394926	175885	1439452834113	view	14
1394926_14	1394926	175885	1439452915465	view	14
1394972_13	1394972	344723	1438545271616	view	13
1394972_13	1394972	78163	1438545321270	view	13
1394972_13	1394972	236180	1438545383180	view	13
1394972_13	1394972	136095	1438777619023	view	13
1396847_15	1396847	422879	1439767242043	view	15
1396847_15	1396847	117668	1439767267146	view	15
1396847_15	1396847	60403	1439767294686	view	15
1396847_15	1396847	82454	1439776138624	view	15
1397406_6	1397406	383767	1434399591486	view	6
1397406_6	1397406	48803	1434399622766	view	6
1397406_6	1397406	104776	1434399649790	view	6
1400762_0	1400762	459848	1430795440282	view	0
1400762_0	1400762	115426	1430795500644	view	0
1400762_0	1400762	359251	1430795547536	view	0
140090_13	140090	391017	1438835698090	view	13
140090_13	140090	391017	1438835723430	view	13
140090_13	140090	391017	1438870394343	view	13
140090_13	140090	391017	1438872740765	view	13
140090_13	140090	391017	1438898680668	view	13
1401144_10	1401144	278679	1436789275746	view	10
1401144_10	1401144	278679	1436789282385	addtocart	10
1401498_1	1401498	452605	1431462536462	view	1
1401498_1	1401498	452605	1431462537262	view	1
1402016_3	1402016	292741	1432590743016	view	3
1402016_3	1402016	366809	1432656722725	view	3
1402924_4	1402924	315543	1433219837453	view	4
1402924_4	1402924	315543	1433219852624	view	4
1402924_4	1402924	203002	1433219974978	view	4
1402924_4	1402924	315543	1433220021147	view	4
1402924_4	1402924	117984	1433220144271	view	4
1402924_4	1402924	79266	1433220179042	view	4
1402979_2	1402979	44220	1432173453712	view	2
1402979_2	1402979	44220	1432173558810	addtocart	2
1402979_2	1402979	44220	1432173613924	view	2
1402979_2	1402979	125440	1432173657608	view	2
1402979_2	1402979	125440	1432173777287	addtocart	2
1402979_2	1402979	125440	1432173881044	transaction	2
1406159_12	1406159	275720	1437886244893	view	12
1406159_12	1406159	443296	1437886873704	view	12
1406159_12	1406159	379607	1437886889018	view	12
1406159_12	1406159	250521	1437887223207	view	12
1406159_12	1406159	363033	1437888143687	view	12
140860_9	140860	221638	1436396235095	view	9
140860_9	140860	169260	1436396249367	view	9
140860_9	140860	300766	1436396384175	view	9
140860_9	140860	264183	1436396401605	view	9
143978_2	143978	287972	1432060775944	view	2
143978_2	143978	287972	1432082703424	view	2
144680_7	144680	316753	1434924173971	view	7
144680_7	144680	316753	1434924437561	view	7
144680_7	144680	253615	1434924510614	view	7
14493_9	14493	36965	1436645942474	view	9
14493_9	14493	36965	1436646978911	view	9
145086_6	145086	154099	1434597820431	view	6
145086_6	145086	206366	1434598039689	view	6
145086_6	145086	391014	1434598158487	view	6
145086_6	145086	279656	1434598238514	view	6
145086_6	145086	27221	1434598509207	view	6
145086_6	145086	302208	1434598622658	view	6
145191_13	145191	54875	1438744077691	view	13
145191_13	145191	54875	1438744088930	view	13
145191_13	145191	241693	1438744134932	view	13
145191_13	145191	54875	1438744175632	view	13
145191_13	145191	241693	1438744188400	view	13
145695_3	145695	289922	1432594296619	view	3
145695_3	145695	289922	1432594317970	view	3
145695_3	145695	205663	1432594353535	view	3
145695_3	145695	289922	1432594358314	view	3
146749_0	146749	241213	1431045116864	view	0
146749_0	146749	337327	1431045132494	view	0
146749_0	146749	80435	1431045196548	view	0
146749_0	146749	337327	1431045252522	view	0
146749_0	146749	80435	1431045412838	view	0
146749_0	146749	337327	1431045442521	view	0
146749_0	146749	73602	1431045459346	view	0
146749_0	146749	73602	1431045502404	view	0
146749_0	146749	73602	1431045519336	view	0
146749_0	146749	337327	1431045643669	view	0
146749_0	146749	73602	1431106203490	view	0
146749_0	146749	73602	1431106889947	view	0
146749_0	146749	73602	1431107312738	view	0
149240_11	149240	220761	1437856310382	view	11
149240_11	149240	11131	1437856347064	view	11
149240_11	149240	344685	1437856370426	view	11
149240_11	149240	36170	1437856390266	view	11
149240_11	149240	242389	1437856392178	view	11
149699_12	149699	97935	1438133623478	view	12
149699_12	149699	399503	1438133627563	view	12
149699_12	149699	399503	1438221041049	view	12
149699_12	149699	97935	1438221042882	view	12
149699_12	149699	97935	1438454428663	view	12
149699_12	149699	399503	1438454429446	view	12
150750_8	150750	303828	1435811839725	view	8
150750_8	150750	303828	1435811886626	addtocart	8
150750_8	150750	303828	1435811944111	view	8
151075_14	151075	337767	1439328811544	view	14
151075_14	151075	227318	1439328899718	view	14
154260_15	154260	218329	1439931868583	view	15
154260_15	154260	128573	1439964197879	view	15
154651_5	154651	5411	1433993320755	view	5
154651_5	154651	375492	1433993414918	view	5
154651_5	154651	369310	1433993547437	view	5
154863_14	154863	380527	1439593855362	view	14
154863_14	154863	433504	1439593923172	view	14
154863_14	154863	380527	1439593970953	view	14
154863_14	154863	17352	1439594048096	view	14
15576_6	15576	435054	1434394216606	view	6
15576_6	15576	290584	1434394224392	view	6
15576_6	15576	435054	1434394319272	view	6
15576_6	15576	104540	1434394327271	view	6
15576_6	15576	382299	1434394448064	view	6
156264_2	156264	67182	1431977114490	view	2
156264_2	156264	465977	1431978767155	view	2
157399_8	157399	162869	1435782175229	view	8
157399_8	157399	162869	1435782201721	view	8
160673_5	160673	83366	1433851450019	view	5
160673_5	160673	281164	1433851519015	view	5
160673_5	160673	223075	1433851626413	view	5
160673_5	160673	189926	1433851892507	view	5
160673_5	160673	302943	1433851945776	view	5
160673_5	160673	223075	1433872633221	view	5
162_4	162	390093	1433386011865	view	4
162_4	162	305656	1433386241382	view	4
162_4	162	248862	1433387781279	view	4
162_4	162	1152	1433387830127	view	4
163497_9	163497	29907	1436472824934	view	9
163497_9	163497	29907	1436475165526	view	9
163497_9	163497	29907	1436475780231	view	9
164217_13	164217	387318	1438788151883	view	13
164217_13	164217	387318	1438788173456	addtocart	13
164217_13	164217	82141	1438788370320	view	13
164395_5	164395	61298	1433796024556	view	5
164395_5	164395	270492	1433796034770	view	5
164395_5	164395	61298	1433796040480	view	5
164395_5	164395	166327	1433796055638	view	5
165016_2	165016	6853	1431888285689	view	2
165016_2	165016	6853	1431888423356	view	2
165016_2	165016	6853	1431888457495	view	2
165016_2	165016	6853	1431888513304	view	2
165218_7	165218	161623	1435073856243	view	7
165218_7	165218	206880	1435073892529	view	7
165218_7	165218	301843	1435073929808	view	7
165218_7	165218	301843	1435073946706	view	7
165218_7	165218	19752	1435073953833	view	7
165218_7	165218	350103	1435074270565	view	7
165218_7	165218	350103	1435074359219	view	7
165387_7	165387	342530	1435178736333	view	7
165387_7	165387	363881	1435178823995	view	7
165387_7	165387	48850	1435178873508	view	7
165387_7	165387	281448	1435178902030	view	7
165387_7	165387	294242	1435178929065	view	7
166229_3	166229	299044	1433018933483	view	3
166229_3	166229	194379	1433018968965	view	3
166229_3	166229	299044	1433020416691	view	3
166592_0	166592	211455	1430660676125	view	0
166592_0	166592	211455	1430660809259	view	0
166592_0	166592	211455	1430674851771	view	0
16693_9	16693	374802	1436075029039	view	9
16693_9	16693	253924	1436075419664	view	9
16889_4	16889	91219	1433252795582	view	4
16889_4	16889	61273	1433252811021	view	4
16889_4	16889	239333	1433252963705	view	4
16889_4	16889	91219	1433260032556	view	4
16889_4	16889	91219	1433261164753	view	4
16889_4	16889	61273	1433367951646	view	4
16889_4	16889	61273	1433368007978	view	4
16889_4	16889	61273	1433368124154	view	4
16889_4	16889	225257	1433368147144	view	4
16889_4	16889	225257	1433368243383	view	4
16889_4	16889	225257	1433368278349	view	4
16889_4	16889	138230	1433368307306	view	4
16889_4	16889	61240	1433368350388	view	4
16889_4	16889	452341	1433368362864	view	4
16889_4	16889	224184	1433368367835	view	4
16900_5	16900	352115	1434003110275	view	5
16900_5	16900	352115	1434003133784	addtocart	5
16900_5	16900	352115	1434003291422	view	5
169613_8	169613	318333	1435544908783	view	8
169613_8	169613	299222	1435544923347	view	8
169613_8	169613	299222	1435545414898	view	8
169613_8	169613	299222	1435545561928	view	8
174654_8	174654	374802	1436024109233	view	8
174654_8	174654	252483	1436024138948	view	8
174654_8	174654	380760	1436024319691	view	8
175959_1	175959	210237	1431450077320	view	1
175959_1	175959	354724	1431450096448	view	1
175959_1	175959	368655	1431450098360	view	1
176176_10	176176	37314	1436674762726	view	10
176176_10	176176	104488	1436674822465	view	10
17632_4	17632	34170	1433532110390	view	4
17632_4	17632	463122	1433532136418	view	4
17632_4	17632	34170	1433532173505	view	4
177956_3	177956	413990	1432969113228	view	3
177956_3	177956	377723	1432969217546	view	3
177956_3	177956	413990	1432969409001	view	3
177956_3	177956	463379	1432969444308	view	3
177956_3	177956	30024	1432969548072	view	3
177956_3	177956	413990	1432969599668	view	3
177956_3	177956	30024	1432969670834	view	3
177956_3	177956	463379	1432969741222	view	3
178237_10	178237	259227	1436885289987	view	10
178237_10	178237	455978	1436885355973	view	10
183230_4	183230	174284	1433167150918	view	4
183230_4	183230	418619	1433167187656	view	4
183230_4	183230	418619	1433167299277	view	4
183230_4	183230	418619	1433179625244	view	4
183230_4	183230	418619	1433179726201	view	4
183230_4	183230	418619	1433179934891	view	4
183230_4	183230	418619	1433180085125	view	4
185293_1	185293	96924	1431708502844	view	1
185293_1	185293	340093	1431708555416	view	1
185293_1	185293	96924	1431708577095	view	1
187523_1	187523	34853	1431534180949	view	1
187523_1	187523	34853	1431534526368	view	1
189893_1	189893	378519	1431427578720	view	1
189893_1	189893	378519	1431438973066	view	1
189893_1	189893	378519	1431456839995	view	1
193672_9	193672	83354	1436452696631	view	9
