SessionId	UserId	ItemId	Timestamp	BehaviorType	TimeId	CategoryId
316794_2	316794	4831703	1511786538	pv	2	2355072
316794_2	316794	2314640	1511786665	pv	2	2355072
316794_2	316794	1349100	1511786721	pv	2	2355072
316794_2	316794	4663987	1511786984	pv	2	2355072
316794_2	316794	3862766	1511787908	pv	2	2355072
316811_0	316811	2981742	1511543497	pv	0	3274258
316811_0	316811	4215633	1511621501	pv	0	4756105
316912_2	316912	5135586	1511796741	pv	2	4357323
316912_2	316912	5135586	1511796859	fav	2	4357323
316912_2	316912	5135586	1511797010	cart	2	4357323
317558_6	317558	3938993	1512119948	pv	6	4672807
317558_6	317558	3938993	1512120222	pv	6	4672807
31880_3	31880	181665	1511866256	pv	3	3645362
31880_3	31880	2886396	1511868106	pv	3	3002561
31880_3	31880	4831712	1511868119	pv	3	4756105
31880_3	31880	3000628	1511868139	pv	3	4022701
31880_3	31880	3681677	1511868150	pv	3	411153
31880_3	31880	3768957	1511868234	pv	3	4789432
318885_3	318885	3503805	1511818506	pv	3	1575622
318885_3	318885	3503805	1511818849	pv	3	1575622
318885_3	318885	1304656	1511818931	pv	3	1575622
318885_3	318885	1304656	1511819149	pv	3	1575622
318885_3	318885	3401771	1511820579	pv	3	1575622
318885_3	318885	1304656	1511820870	pv	3	1575622
318885_3	318885	1304656	1511821031	pv	3	1575622
318885_3	318885	1304656	1511829470	pv	3	1575622
318885_3	318885	1304656	1511861543	buy	3	1575622
319530_6	319530	2851290	1512084290	pv	6	4853207
319530_6	319530	636922	1512084377	pv	6	4853207
319530_6	319530	3397498	1512089297	pv	6	4756105
319530_6	319530	654936	1512089987	pv	6	366112
319530_6	319530	1531539	1512100584	cart	6	3002561
319530_6	319530	3913761	1512100624	pv	6	3002561
319530_6	319530	4382534	1512108507	pv	6	4756105
319530_6	319530	199051	1512108784	pv	6	3441583
319530_6	319530	954365	1512108970	pv	6	2085893
319530_6	319530	3881947	1512109029	pv	6	3607361
319745_2	319745	4121158	1511790573	pv	2	1464116
319745_2	319745	428703	1511790833	pv	2	4801426
319745_2	319745	4149349	1511791854	pv	2	200278
321301_1	321301	4781162	1511703080	pv	1	411153
321301_1	321301	3369751	1511703227	pv	1	3381583
321301_1	321301	2250189	1511703282	pv	1	3381583
321301_1	321301	3369751	1511703318	pv	1	3381583
321301_1	321301	2250189	1511703415	cart	1	3381583
321301_1	321301	3369751	1511703426	pv	1	3381583
321301_1	321301	259923	1511703453	pv	1	4170419
321301_1	321301	1732960	1511704189	pv	1	154040
321301_1	321301	3369751	1511704545	pv	1	3381583
321301_1	321301	2250189	1511704636	pv	1	3381583
321301_1	321301	3369751	1511704662	pv	1	3381583
321301_1	321301	259923	1511704770	pv	1	4170419
321849_6	321849	1399650	1512078815	pv	6	2735466
321849_6	321849	1779906	1512079096	pv	6	2131531
321849_6	321849	484919	1512079194	pv	6	2920476
321849_6	321849	2512620	1512116155	pv	6	4801426
321849_6	321849	3797942	1512135807	pv	6	846990
321849_6	321849	344968	1512135997	pv	6	2735466
321849_6	321849	3620516	1512136041	pv	6	2735466
321849_6	321849	3349189	1512136100	pv	6	2735466
322211_4	322211	2731458	1511895770	pv	4	3738615
322211_4	322211	346286	1511906090	pv	4	4022701
322211_4	322211	1358635	1511906214	pv	4	810632
322211_4	322211	4961929	1511906746	cart	4	1573465
322211_4	322211	4211339	1511906937	pv	4	4756105
322211_4	322211	2811643	1511961420	pv	4	285583
322211_4	322211	4698791	1511962236	pv	4	411153
322211_4	322211	924250	1511964615	pv	4	2355072
32228_4	32228	3596912	1511920821	pv	4	4181361
32228_4	32228	1320959	1511921069	pv	4	4181361
32228_4	32228	1615550	1511921081	pv	4	4181361
32228_4	32228	4389672	1511921138	pv	4	4181361
32228_4	32228	3596912	1511922845	pv	4	4181361
32228_4	32228	1582148	1511961525	pv	4	4462359
32228_4	32228	3601716	1511961816	pv	4	4462359
322316_7	322316	157599	1512201232	pv	7	4801426
322316_7	322316	5144028	1512201439	pv	7	4217906
322316_7	322316	3934427	1512201470	pv	7	4217906
322316_7	322316	4479133	1512201536	pv	7	4217906
322316_7	322316	174970	1512201586	pv	7	4217906
322490_4	322490	335199	1511916357	pv	4	3002561
322490_4	322490	4013001	1511916416	pv	4	4756105
322490_4	322490	3469419	1511934536	pv	4	4145813
322490_4	322490	717787	1511940377	pv	4	2355072
322490_4	322490	198831	1511946057	pv	4	4756105
322490_4	322490	747991	1511963115	pv	4	1505776
322497_7	322497	4782588	1512183720	pv	7	1299190
322497_7	322497	3770487	1512202420	pv	7	381048
322497_7	322497	3770487	1512202848	cart	7	381048
322497_7	322497	937455	1512207091	pv	7	374584
322497_7	322497	1148375	1512207220	pv	7	4217906
322497_7	322497	1741984	1512207269	pv	7	4217906
322628_1	322628	1182192	1511695415	cart	1	2578647
322628_1	322628	2939653	1511695621	pv	1	2640118
322628_1	322628	2939653	1511696062	pv	1	2640118
322628_1	322628	833439	1511700095	pv	1	2558244
322628_1	322628	2551585	1511702933	pv	1	4145813
322628_1	322628	2418601	1511705240	pv	1	4145813
322628_1	322628	2236761	1511705571	pv	1	4145813
322628_1	322628	3475519	1511706283	pv	1	4145813
322628_1	322628	2236761	1511706468	pv	1	4145813
322628_1	322628	2236761	1511706628	pv	1	4145813
322628_1	322628	3475519	1511706661	pv	1	4145813
322628_1	322628	2236761	1511706684	pv	1	4145813
322628_1	322628	1284330	1511706704	pv	1	4145813
322628_1	322628	2236761	1511706727	pv	1	4145813
322628_1	322628	2236761	1511706902	pv	1	4145813
322628_1	322628	3475519	1511706963	pv	1	4145813
322628_1	322628	3475519	1511707140	pv	1	4145813
322628_1	322628	1284330	1511707587	cart	1	4145813
322628_1	322628	1795755	1511707650	pv	1	4145813
322628_1	322628	1994124	1511708199	cart	1	4145813
323426_7	323426	1750803	1512176080	pv	7	982926
323426_7	323426	64628	1512176330	fav	7	1320293
323426_7	323426	2340478	1512176341	pv	7	1320293
323426_7	323426	5070496	1512195193	pv	7	4801426
323426_7	323426	364730	1512196075	pv	7	4217906
323426_7	323426	2025249	1512196286	pv	7	982926
323426_7	323426	64628	1512196306	pv	7	1320293
323426_7	323426	64628	1512196370	pv	7	1320293
323426_7	323426	52487	1512197509	pv	7	4217906
323426_7	323426	2744073	1512197527	pv	7	4217906
323426_7	323426	5128232	1512197676	fav	7	2735466
323426_7	323426	3655450	1512197699	pv	7	4217906
323426_7	323426	5128232	1512198257	pv	7	2735466
323426_7	323426	1052799	1512198268	pv	7	2735466
323426_7	323426	3685112	1512201903	pv	7	1320293
323426_7	323426	3685112	1512201992	pv	7	1320293
323426_7	323426	3685112	1512202069	pv	7	1320293
323426_7	323426	1113979	1512206428	pv	7	1320293
323426_7	323426	5085784	1512212434	pv	7	982926
324365_2	324365	1772158	1511713660	pv	2	3177877
324365_2	324365	2531901	1511713778	pv	2	2735466
324365_2	324365	1283919	1511713792	pv	2	2355072
324365_2	324365	3938687	1511713831	pv	2	2520377
324365_2	324365	3274189	1511756946	pv	2	4789432
324365_2	324365	4685183	1511756956	pv	2	4789432
324365_2	324365	4763804	1511757056	pv	2	4789432
324365_2	324365	3441672	1511791521	pv	2	2735466
326703_7	326703	3665273	1512144375	pv	7	1464116
326703_7	326703	2036420	1512144452	pv	7	1464116
326703_7	326703	3533500	1512144679	pv	7	1464116
326703_7	326703	3183555	1512146223	pv	7	570735
326703_7	326703	5076029	1512186083	buy	7	1928278
326883_4	326883	1585936	1511930533	pv	4	2520377
326883_4	326883	3148330	1511943520	pv	4	2465336
326883_4	326883	3352155	1511943528	pv	4	4756105
326883_4	326883	3792982	1511943546	pv	4	2640118
326883_4	326883	4157274	1511943674	pv	4	4145813
326883_4	326883	4670433	1511954200	pv	4	149192
326883_4	326883	1585936	1511954430	pv	4	2520377
326883_4	326883	2354929	1511954558	pv	4	1867533
326883_4	326883	2466347	1511954575	pv	4	2465336
326883_4	326883	2466347	1511954579	pv	4	2465336
326883_4	326883	2466347	1511954585	pv	4	2465336
326883_4	326883	2466347	1511954593	pv	4	2465336
326883_4	326883	2354929	1511954989	pv	4	1867533
326883_4	326883	3889232	1511960000	pv	4	4756105
326883_4	326883	3492115	1511960019	pv	4	4756105
326883_4	326883	3492115	1511960177	pv	4	4756105
326883_4	326883	850247	1511960231	pv	4	4756105
326883_4	326883	3492115	1511960232	pv	4	4756105
326883_4	326883	717611	1511960366	pv	4	4756105
326883_4	326883	1916000	1511960438	pv	4	4756105
326883_4	326883	3753422	1511960566	pv	4	4756105
326883_4	326883	1916000	1511960617	pv	4	4756105
326883_4	326883	3714526	1511960821	pv	4	4756105
326883_4	326883	448625	1511960916	pv	4	4756105
326883_4	326883	20266	1511960945	pv	4	4756105
326883_4	326883	448625	1511960947	pv	4	4756105
326883_4	326883	3920968	1511961022	pv	4	4756105
326883_4	326883	993263	1511961122	pv	4	4756105
326883_4	326883	3707238	1511961265	pv	4	4756105
326883_4	326883	1916000	1511961549	pv	4	4756105
326883_4	326883	3443707	1511962439	pv	4	4756105
326883_4	326883	3591545	1511962502	pv	4	4756105
326883_4	326883	448625	1511963159	pv	4	4756105
327298_3	327298	3458317	1511831285	pv	3	4286569
327298_3	327298	305449	1511846558	pv	3	4756105
327298_3	327298	1864347	1511846666	pv	3	4756105
327298_3	327298	3999536	1511846757	pv	3	4756105
327298_3	327298	2757854	1511847599	pv	3	4756105
327298_3	327298	1228106	1511847636	pv	3	4801426
327298_3	327298	596763	1511850360	pv	3	4756105
327298_3	327298	1985302	1511850368	pv	3	737184
327298_3	327298	1493627	1511850393	pv	3	4756105
327298_3	327298	2292619	1511850403	pv	3	4756105
327298_3	327298	2282897	1511850631	pv	3	4217906
327298_3	327298	2958886	1511850681	pv	3	4145813
327298_3	327298	115535	1511850700	pv	3	3381583
327298_3	327298	5023310	1511850720	pv	3	4756105
327298_3	327298	4806729	1511850734	pv	3	2355072
327298_3	327298	1103893	1511850747	pv	3	4756105
327298_3	327298	5050242	1511850937	pv	3	3002561
327298_3	327298	1167859	1511850956	pv	3	2355072
327298_3	327298	3427154	1511851061	pv	3	4801426
327298_3	327298	1396461	1511851200	pv	3	4801426
327298_3	327298	4292331	1511851202	pv	3	4217906
327298_3	327298	4916603	1511851208	pv	3	4756105
327298_3	327298	2163187	1511851241	pv	3	1320530
327298_3	327298	4946821	1511851340	pv	3	4801426
327298_3	327298	3458203	1511851357	pv	3	2355072
327298_3	327298	2060422	1511851376	pv	3	4217906
327298_3	327298	2506316	1511851402	pv	3	3607361
327298_3	327298	4659524	1511851407	pv	3	4801426
327298_3	327298	4256822	1511851442	pv	3	4756105
327298_3	327298	654246	1511851448	pv	3	4801426
327298_3	327298	4621079	1511851468	pv	3	2355072
327298_3	327298	4547240	1511851495	pv	3	3607361
327298_3	327298	1818928	1511851502	pv	3	4756105
327298_3	327298	596763	1511884146	pv	3	4756105
328456_4	328456	5159618	1511937049	cart	4	982926
328456_4	328456	2471122	1511959024	pv	4	982926
328456_4	328456	4569272	1511959096	pv	4	4801426
328456_4	328456	3841411	1511959141	pv	4	4690421
328456_4	328456	1403619	1511959158	cart	4	982926
328523_7	328523	3469190	1512223799	pv	7	2926020
328523_7	328523	157719	1512223901	pv	7	3002561
328523_7	328523	1783990	1512224262	pv	7	2013232
328523_7	328523	697696	1512224467	pv	7	3920794
328523_7	328523	3810981	1512224784	cart	7	903809
328523_7	328523	1428951	1512224842	pv	7	903809
328523_7	328523	3215156	1512226152	buy	7	903809
329995_7	329995	4395213	1512225233	pv	7	2520377
329995_7	329995	3000506	1512225374	pv	7	4643350
329995_7	329995	1172685	1512225432	pv	7	2520377
329995_7	329995	855292	1512225474	pv	7	1320293
329995_7	329995	1172685	1512225657	pv	7	2520377
329995_7	329995	1967801	1512225673	pv	7	2520377
329995_7	329995	5033000	1512225761	pv	7	4643350
329995_7	329995	407610	1512225790	pv	7	982926
329995_7	329995	4436393	1512226637	pv	7	1575622
329995_7	329995	707962	1512226664	pv	7	1575622
330307_7	330307	3579072	1512216196	pv	7	4801426
330307_7	330307	4541567	1512216202	pv	7	2355072
330307_7	330307	2433761	1512216279	pv	7	4242717
332967_3	332967	530918	1511799636	pv	3	1467750
332967_3	332967	1577236	1511799653	pv	3	2355072
332967_3	332967	4997967	1511799675	pv	3	1080785
332967_3	332967	4997967	1511799686	pv	3	1080785
332967_3	332967	1929104	1511799826	pv	3	5071267
332967_3	332967	2435476	1511868535	pv	3	1879194
332967_3	332967	1640083	1511868567	pv	3	4170419
332967_3	332967	3676895	1511868601	pv	3	2355072
332967_3	332967	633258	1511868669	pv	3	1080785
332967_3	332967	1828775	1511868766	pv	3	4756105
332967_3	332967	4687926	1511868785	pv	3	982926
332967_3	332967	3436242	1511868863	pv	3	4339722
332967_3	332967	3436242	1511869034	pv	3	4339722
332967_3	332967	3436242	1511869082	pv	3	4339722
332967_3	332967	2626292	1511869419	pv	3	4022701
332967_3	332967	2626292	1511869758	pv	3	4022701
332967_3	332967	546337	1511869799	pv	3	3738615
332967_3	332967	1130941	1511870041	pv	3	3738615
333142_6	333142	3048950	1512118075	pv	6	2672392
333142_6	333142	3906181	1512118166	pv	6	4533189
333142_6	333142	3845476	1512122613	pv	6	4533189
333142_6	333142	3220906	1512122882	pv	6	4533189
333142_6	333142	3845476	1512122908	pv	6	4533189
333142_6	333142	3906181	1512138264	pv	6	4533189
333142_6	333142	3906181	1512139211	pv	6	4533189
333142_6	333142	3906181	1512139575	pv	6	4533189
33389_4	33389	3792151	1511885129	pv	4	4672807
33389_4	33389	1590482	1511885244	pv	4	4672807
33389_4	33389	1408491	1511885376	pv	4	1789614
33389_4	33389	4199489	1511885385	pv	4	1789614
33389_4	33389	4199489	1511927213	pv	4	1789614
33389_4	33389	127010	1511929508	pv	4	3002561
334936_2	334936	3171280	1511738616	pv	2	1320293
334936_2	334936	3313692	1511743765	cart	2	2578647
334936_2	334936	934747	1511747321	pv	2	4357323
334936_2	334936	3782996	1511748366	pv	2	4357323
334936_2	334936	934747	1511749059	pv	2	4357323
334936_2	334936	3782996	1511749071	pv	2	4357323
334936_2	334936	1783250	1511755504	pv	2	3002561
334936_2	334936	1783250	1511757261	pv	2	3002561
334936_2	334936	3102025	1511760103	cart	2	4551297
334936_2	334936	934747	1511763755	pv	2	4357323
334936_2	334936	1732325	1511785302	pv	2	4756105
337569_5	337569	1696967	1512009043	pv	5	4801426
337569_5	337569	4678243	1512009194	pv	5	3607361
337569_5	337569	4278669	1512009226	pv	5	4756105
337569_5	337569	1145339	1512009857	pv	5	2920476
337569_5	337569	3403812	1512010045	pv	5	982926
337569_5	337569	141163	1512010191	pv	5	4756105
337569_5	337569	833841	1512010222	pv	5	2520377
337569_5	337569	3373763	1512010307	pv	5	1320293
337569_5	337569	1736435	1512010361	cart	5	1320293
337569_5	337569	2605162	1512010387	pv	5	2520771
337569_5	337569	3079334	1512010491	pv	5	4801426
337569_5	337569	3760660	1512010553	pv	5	1320293
337569_5	337569	2685219	1512010571	pv	5	2735466
337569_5	337569	1168686	1512010661	pv	5	4801426
337569_5	337569	2985291	1512010924	pv	5	4756105
337569_5	337569	4300616	1512010994	pv	5	4756105
337569_5	337569	1789314	1512011479	pv	5	4756105
337569_5	337569	316313	1512020255	pv	5	4217906
337569_5	337569	1168686	1512020611	pv	5	4801426
337569_5	337569	4591048	1512021639	pv	5	4801426
337569_5	337569	3531862	1512021936	pv	5	4801426
337569_5	337569	1237577	1512029611	pv	5	4756105
337569_5	337569	2279025	1512029995	pv	5	4690421
337569_5	337569	5134662	1512030076	pv	5	4145813
339283_2	339283	1131313	1511787215	cart	2	2096639
339283_2	339283	2636056	1511787278	cart	2	2096639
339570_6	339570	1451775	1512079184	cart	6	982926
339570_6	339570	592777	1512080044	cart	6	1464116
339570_6	339570	5056818	1512135373	pv	6	3138705
339570_6	339570	4371146	1512137127	cart	6	5071267
339570_6	339570	76230	1512137489	cart	6	1275696
339570_6	339570	4053608	1512137620	pv	6	4672807
341731_6	341731	1559657	1512088464	pv	6	4170419
341731_6	341731	3921989	1512088530	pv	6	2520377
344276_0	344276	849518	1511611202	pv	0	4756105
344276_0	344276	2002248	1511611619	pv	0	4756105
344276_0	344276	692510	1511611753	pv	0	4756105
344276_0	344276	767909	1511618746	pv	0	154040
344276_0	344276	133622	1511618848	pv	0	154040
344276_0	344276	2404882	1511619587	pv	0	2355072
344811_3	344811	2364679	1511831150	pv	3	4756105
344811_3	344811	2364679	1511831585	pv	3	4756105
344811_3	344811	3571157	1511831625	pv	3	4756105
344811_3	344811	2950552	1511854612	pv	3	1859277
344811_3	344811	688468	1511854810	cart	3	4756105
344811_3	344811	2389427	1511854936	pv	3	4756105
344811_3	344811	1318248	1511854952	pv	3	4756105
344811_3	344811	2871927	1511855069	pv	3	4756105
344811_3	344811	1762756	1511869976	pv	3	4801426
344811_3	344811	4290022	1511870041	pv	3	4756105
344811_3	344811	3110827	1511870091	pv	3	4756105
344811_3	344811	735415	1511870121	pv	3	4756105
344811_3	344811	3759183	1511870786	pv	3	4756105
344811_3	344811	4835829	1511870890	pv	3	4756105
344811_3	344811	1318248	1511870978	pv	3	4756105
344811_3	344811	4876003	1511870992	pv	3	4756105
344811_3	344811	471588	1511871023	pv	3	3607361
344811_3	344811	688468	1511871157	pv	3	4756105
344811_3	344811	1318248	1511871207	pv	3	4756105
344811_3	344811	3440705	1511871582	pv	3	982926
344811_3	344811	879245	1511872258	pv	3	3702593
344811_3	344811	3149492	1511872433	cart	3	2735466
344811_3	344811	4290022	1511872473	pv	3	4756105
344811_3	344811	3149492	1511872628	pv	3	2735466
344811_3	344811	2024496	1511872635	pv	3	1080785
344811_3	344811	3149492	1511872646	pv	3	2735466
344811_3	344811	1343119	1511872737	pv	3	2735466
344811_3	344811	1419997	1511872769	pv	3	5028097
345628_7	345628	2821480	1512218968	pv	7	4576874
345628_7	345628	2833403	1512219338	pv	7	4576874
345628_7	345628	4746741	1512219376	cart	7	4576874
345628_7	345628	3259235	1512225426	pv	7	2667323
345628_7	345628	2631376	1512225511	pv	7	4050612
346097_6	346097	3676378	1512127652	fav	6	2355072
346097_6	346097	2751559	1512127663	pv	6	1080785
346360_5	346360	4437775	1512016636	pv	5	4217906
346360_5	346360	184189	1512016650	pv	5	4801426
346360_5	346360	1889520	1512047500	pv	5	3607361
34938_7	34938	3055426	1512187791	pv	7	4643350
34938_7	34938	3170789	1512187957	pv	7	4022701
34938_7	34938	2436578	1512223624	pv	7	4145813
34938_7	34938	4128779	1512223820	pv	7	2612027
34938_7	34938	1073833	1512224012	pv	7	1320293
34938_7	34938	764114	1512224298	pv	7	2096639
34938_7	34938	2054514	1512224336	pv	7	2096639
349434_0	349434	1823632	1511581608	pv	0	4145813
349434_0	349434	2399047	1511581813	pv	0	3607361
349434_0	349434	2990443	1511582339	pv	0	4145813
349434_0	349434	2990443	1511582361	pv	0	4145813
349434_0	349434	2787909	1511582489	pv	0	1320293
349434_0	349434	2990443	1511582491	pv	0	4145813
349434_0	349434	1282695	1511582730	pv	0	982926
349434_0	349434	2990443	1511582731	pv	0	4145813
349434_0	349434	1282695	1511582796	pv	0	982926
349434_0	349434	2990443	1511582808	pv	0	4145813
349434_0	349434	3485136	1511582886	pv	0	1464116
349434_0	349434	2990443	1511582891	pv	0	4145813
349434_0	349434	1770204	1511582997	pv	0	982926
349434_0	349434	2511082	1511587018	pv	0	982926
349434_0	349434	2530033	1511587047	pv	0	4756105
349434_0	349434	4093676	1511587759	pv	0	154040
349434_0	349434	1112442	1511588200	pv	0	2520771
349434_0	349434	4755305	1511588272	pv	0	1859277
349434_0	349434	2314769	1511590676	pv	0	2735466
349434_0	349434	1116725	1511590754	pv	0	4756105
349434_0	349434	2726951	1511603788	pv	0	4801426
349434_0	349434	4736400	1511604016	pv	0	4801426
350031_3	350031	4456592	1511877028	pv	3	3720767
350031_3	350031	2939653	1511877061	pv	3	2640118
350031_3	350031	224998	1511877085	pv	3	1216617
351135_6	351135	3882588	1512083696	pv	6	4756105
351135_6	351135	2761782	1512083723	pv	6	4756105
351135_6	351135	2271313	1512083771	pv	6	4756105
351135_6	351135	2761782	1512084047	pv	6	4756105
351135_6	351135	4402736	1512084397	pv	6	4756105
351135_6	351135	3950315	1512085056	pv	6	4756105
351135_6	351135	3370987	1512085073	pv	6	2355072
351135_6	351135	935345	1512085183	pv	6	4756105
356957_5	356957	1560111	1512041790	pv	5	2355072
356957_5	356957	4846245	1512042007	pv	5	4756105
357465_5	357465	4491210	1512044531	pv	5	4756105
357465_5	357465	4491210	1512044622	pv	5	4756105
357465_5	357465	1850012	1512044657	pv	5	4756105
357465_5	357465	1061335	1512048447	pv	5	1829891
357465_5	357465	4649427	1512049057	pv	5	4756105
35777_6	35777	3953988	1512108301	buy	6	1320293
35777_6	35777	3333781	1512108427	pv	6	4756105
357877_1	357877	4438744	1511673325	pv	1	2529187
357877_1	357877	2109260	1511699143	pv	1	4756105
357877_1	357877	2838250	1511699303	pv	1	4756105
357877_1	357877	4595778	1511699367	pv	1	4756105
357877_1	357877	2541514	1511699395	pv	1	4756105
357877_1	357877	1268092	1511699422	pv	1	4756105
357877_1	357877	1351953	1511699449	pv	1	4756105
357877_1	357877	1405349	1511700339	pv	1	4756105
357877_1	357877	2541514	1511700492	fav	1	4756105
357877_1	357877	2109260	1511700495	pv	1	4756105
358015_3	358015	4477381	1511867831	pv	3	982926
358015_3	358015	1303734	1511869786	pv	3	4756105
358015_3	358015	1282695	1511869816	pv	3	982926
358015_3	358015	730104	1511869824	pv	3	982926
358015_3	358015	3421858	1511869954	pv	3	1080785
358015_3	358015	4239530	1511870115	pv	3	2520377
358015_3	358015	4549916	1511871859	pv	3	2355072
358015_3	358015	4802868	1511871915	pv	3	2355072
358015_3	358015	4802868	1511871980	pv	3	2355072
358015_3	358015	28590	1511872037	pv	3	2355072
358015_3	358015	2010880	1511872062	pv	3	2355072
358015_3	358015	1041248	1511872157	pv	3	3607361
358015_3	358015	899782	1511872185	pv	3	3607361
358015_3	358015	1041248	1511872225	pv	3	3607361
358015_3	358015	2874723	1511872238	pv	3	2355072
358015_3	358015	4430069	1511873020	pv	3	2355072
358015_3	358015	4430069	1511873252	pv	3	2355072
358015_3	358015	4851520	1511873421	pv	3	3607361
358015_3	358015	4775643	1511873448	pv	3	4756105
358015_3	358015	4775643	1511873496	pv	3	4756105
358015_3	358015	3149930	1511873584	pv	3	2355072
358015_3	358015	1581472	1511874419	pv	3	4069500
358015_3	358015	3618580	1511874742	pv	3	1464116
358015_3	358015	2860300	1511875474	pv	3	4643350
358015_3	358015	3934360	1511876072	pv	3	2558244
358015_3	358015	3368542	1511876076	pv	3	2578647
358015_3	358015	1348952	1511876215	pv	3	982926
358398_6	358398	3565945	1512094658	cart	6	4756105
358398_6	358398	297126	1512096307	cart	6	4756105
358398_6	358398	3234500	1512096324	cart	6	1879194
358398_6	358398	956195	1512096648	cart	6	863375
358398_6	358398	4455856	1512097035	cart	6	4217906
358398_6	358398	2728883	1512097174	pv	6	4756105
358398_6	358398	3000506	1512097226	pv	6	4643350
358398_6	358398	4408713	1512107033	pv	6	2131531
358398_6	358398	1604143	1512134659	cart	6	3004853
358398_6	358398	3732752	1512137332	pv	6	3607361
360348_0	360348	4149349	1511580964	pv	0	200278
360348_0	360348	1821170	1511581215	pv	0	4062559
360348_0	360348	2290512	1511581248	pv	0	2736436
360348_0	360348	4568476	1511581296	pv	0	2736436
360348_0	360348	4568476	1511581956	pv	0	2736436
360348_0	360348	4568476	1511581965	pv	0	2736436
360348_0	360348	2290512	1511582009	pv	0	2736436
360348_0	360348	1410360	1511582034	pv	0	2736436
360348_0	360348	2290512	1511582055	pv	0	2736436
360348_0	360348	1410360	1511582546	pv	0	2736436
360348_0	360348	3972769	1511582973	pv	0	200278
360348_0	360348	2290512	1511587944	pv	0	2736436
360348_0	360348	2290512	1511588029	pv	0	2736436
360348_0	360348	2290512	1511588384	pv	0	2736436
360348_0	360348	4568476	1511588388	pv	0	2736436
360348_0	360348	3894249	1511593177	pv	0	4022701
360348_0	360348	1005957	1511593246	pv	0	4022701
361000_4	361000	1985722	1511929339	pv	4	4789432
361000_4	361000	4256569	1511947077	pv	4	3065645
361000_4	361000	3170550	1511948622	pv	4	1080785
361000_4	361000	3170550	1511949359	pv	4	1080785
361218_3	361218	764114	1511843585	pv	3	2096639
361218_3	361218	3144641	1511855201	pv	3	2096639
364371_5	364371	152191	1512003325	pv	5	3002561
364371_5	364371	1103893	1512003384	pv	5	4756105
365618_3	365618	4076578	1511860106	pv	3	1879194
365618_3	365618	4076578	1511876454	pv	3	1879194
366944_5	366944	3322811	1512017450	pv	5	4801426
366944_5	366944	3594656	1512017456	pv	5	883960
366944_5	366944	3429172	1512017587	pv	5	1080785
366944_5	366944	5065620	1512017816	pv	5	3002561
366944_5	366944	3582893	1512018010	pv	5	883960
366944_5	366944	3429172	1512018121	cart	5	1080785
366944_5	366944	3429172	1512018587	pv	5	1080785
366944_5	366944	3429172	1512018819	pv	5	1080785
366944_5	366944	3429172	1512018949	pv	5	1080785
367265_6	367265	1629990	1512096856	pv	6	982926
367265_6	367265	1697194	1512096908	pv	6	982926
367265_6	367265	379482	1512098311	pv	6	2578647
367265_6	367265	5142562	1512098524	pv	6	982926
367265_6	367265	5142562	1512098533	pv	6	982926
367265_6	367265	4069291	1512098695	pv	6	2640118
367265_6	367265	2598377	1512100547	pv	6	2355072
367265_6	367265	3380198	1512101129	pv	6	3607361
367265_6	367265	4083951	1512101532	pv	6	4756105
367265_6	367265	1918497	1512102726	pv	6	4173315
368323_6	368323	2386053	1512099011	pv	6	3738615
368323_6	368323	2665841	1512099034	pv	6	3738615
368323_6	368323	41897	1512115194	pv	6	3738615
368323_6	368323	4796532	1512115275	pv	6	3738615
368480_2	368480	2691816	1511745271	pv	2	4170419
368480_2	368480	4317801	1511745442	pv	2	4170419
368480_2	368480	2311456	1511745743	pv	2	3544253
368480_2	368480	4436688	1511745810	pv	2	2419959
368480_2	368480	4230357	1511746289	pv	2	3004853
368480_2	368480	2377974	1511760861	pv	2	874415
371406_7	371406	3330337	1512181307	pv	7	4756105
371406_7	371406	4773596	1512216278	pv	7	4789432
371406_7	371406	1937071	1512216306	pv	7	4789432
371406_7	371406	3768957	1512216342	pv	7	4789432
371406_7	371406	2852206	1512216523	cart	7	4145813
371882_5	371882	4568756	1512001199	pv	5	1320293
371882_5	371882	3251083	1512001241	pv	5	1320293
371882_5	371882	4300409	1512001370	pv	5	1320293
371882_5	371882	4568756	1512001467	pv	5	1320293
371882_5	371882	3381330	1512005571	pv	5	1320293
371882_5	371882	3702328	1512005594	pv	5	4756105
371882_5	371882	2044918	1512023529	pv	5	4756105
371882_5	371882	903467	1512023539	pv	5	4756105
371882_5	371882	1923669	1512029933	pv	5	1320293
371882_5	371882	2522700	1512029971	pv	5	4633953
371882_5	371882	2013888	1512030263	pv	5	149192
371882_5	371882	2013888	1512030363	pv	5	149192
371882_5	371882	430064	1512030382	pv	5	149192
371882_5	371882	1766010	1512030421	pv	5	1320293
371882_5	371882	4300409	1512030440	pv	5	1320293
371882_5	371882	3562114	1512030702	pv	5	982926
371882_5	371882	1209771	1512036098	pv	5	384755
371882_5	371882	3183557	1512036375	pv	5	3277224
371882_5	371882	456436	1512036459	fav	5	2158079
374312_3	374312	2999096	1511827464	pv	3	1320293
374312_3	374312	703357	1511828021	pv	3	982926
374312_3	374312	2213549	1511828056	pv	3	982926
374312_3	374312	2999096	1511828116	pv	3	1320293
374312_3	374312	1896637	1511828139	pv	3	2520377
374312_3	374312	2999096	1511831284	pv	3	1320293
374312_3	374312	2999096	1511881609	pv	3	1320293
376066_7	376066	3079322	1512164974	pv	7	3607361
376066_7	376066	950958	1512165042	pv	7	3607361
