SessionId	UserId	ItemId	Timestamp	BehaviorType	TimeId	CategoryId
170_2	170	1049	1511737926	pv	2	1102540
170_2	170	1050	1511737977	pv	2	2251446
170_2	170	1049	1511738012	cart	2	1102540
170_2	170	1051	1511738194	pv	2	1102540
170_2	170	1052	1511738233	cart	2	1102540
170_2	170	1053	1511738369	pv	2	1102540
170_2	170	1051	1511739110	pv	2	1102540
170_2	170	1050	1511739172	pv	2	2251446
170_2	170	1054	1511779586	pv	2	2667323
170_2	170	1055	1511779769	pv	2	2667323
170_2	170	1056	1511779849	pv	2	2667323
170_2	170	1054	1511779870	pv	2	2667323
170_2	170	1056	1511779994	pv	2	2667323
170_2	170	1057	1511780078	pv	2	2667323
170_2	170	1058	1511780341	pv	2	2667323
171_6	171	1059	1512115109	pv	6	2096639
171_6	171	905	1512115429	pv	6	2096639
171_6	171	906	1512115485	pv	6	2096639
171_6	171	1060	1512115505	pv	6	2096639
172_7	172	1061	1512213063	pv	7	4756105
172_7	172	1062	1512213079	pv	7	4756105
172_7	172	1063	1512213100	pv	7	4756105
172_7	172	1064	1512213165	pv	7	3002561
172_7	172	1065	1512213247	pv	7	4145813
172_7	172	1062	1512213391	pv	7	4756105
172_7	172	1066	1512213411	pv	7	2355072
172_7	172	1063	1512215367	pv	7	4756105
172_7	172	1037	1512215456	pv	7	2355072
173_0	173	1067	1511586709	pv	0	4069500
173_0	173	1068	1511586861	pv	0	2926020
173_0	173	1069	1511600278	pv	0	634390
173_0	173	721	1511602957	buy	0	3231625
173_0	173	1070	1511603047	pv	0	4069500
173_0	173	721	1511603081	pv	0	3231625
173_0	173	1071	1511619293	pv	0	4498047
173_0	173	1072	1511620893	pv	0	2926020
173_0	173	1073	1511620940	pv	0	4069500
173_0	173	1074	1511620966	pv	0	4069500
174_3	174	1075	1511833883	pv	3	4145813
174_3	174	1076	1511850501	pv	3	1320293
174_3	174	1077	1511852310	pv	3	4145813
174_3	174	1078	1511852439	pv	3	4145813
174_3	174	1079	1511852731	pv	3	4145813
174_3	174	1080	1511854198	pv	3	4145813
174_3	174	1075	1511854460	pv	3	4145813
175_5	175	1081	1512038543	pv	5	1567637
175_5	175	1082	1512038579	pv	5	1609467
175_5	175	1081	1512038750	pv	5	1567637
175_5	175	1083	1512038831	pv	5	3002561
175_5	175	1081	1512044443	pv	5	1567637
175_5	175	1084	1512044487	pv	5	3002561
176_2	176	1085	1511773603	pv	2	4217906
176_2	176	1086	1511781706	pv	2	4217906
176_2	176	293	1511781732	pv	2	4756105
176_2	176	1087	1511781741	pv	2	2520377
176_2	176	1088	1511781749	pv	2	4756105
176_2	176	931	1511781772	pv	2	4145813
176_2	176	68	1511781808	pv	2	2303546
176_2	176	68	1511781955	pv	2	2303546
176_2	176	1089	1511781967	pv	2	2520377
176_2	176	1066	1511781985	pv	2	2355072
176_2	176	1090	1511782034	pv	2	4756105
176_2	176	671	1511782168	pv	2	4756105
176_2	176	470	1511782236	pv	2	2355072
176_2	176	1091	1511782267	pv	2	2355072
176_2	176	1092	1511782287	pv	2	411153
176_2	176	1093	1511782318	pv	2	2355072
176_2	176	1094	1511782443	pv	2	154040
176_2	176	1095	1511782506	pv	2	2072473
176_2	176	1096	1511782554	pv	2	1080785
177_0	177	1097	1511576667	pv	0	2355072
177_0	177	1098	1511576810	buy	0	1265358
177_0	177	1099	1511576921	pv	0	2520377
177_0	177	1100	1511576973	pv	0	2355072
177_0	177	1101	1511577039	pv	0	2355072
177_0	177	1102	1511577136	fav	0	2355072
177_0	177	444	1511585517	pv	0	2355072
177_0	177	1103	1511585555	pv	0	2355072
177_0	177	1104	1511585641	pv	0	2355072
177_0	177	1105	1511587944	pv	0	65362
177_0	177	1106	1511588192	pv	0	3898483
177_0	177	1097	1511588668	pv	0	2355072
177_0	177	444	1511588672	pv	0	2355072
177_0	177	1100	1511588721	pv	0	2355072
177_0	177	203	1511588729	pv	0	2355072
177_0	177	1107	1511588744	pv	0	2355072
177_0	177	1108	1511588870	pv	0	1474371
177_0	177	1109	1511589026	pv	0	1474371
177_0	177	1110	1511589397	pv	0	1474371
177_0	177	1111	1511601095	pv	0	1575622
177_0	177	1103	1511601153	pv	0	2355072
178_3	178	1112	1511825542	pv	3	154040
178_3	178	1113	1511826335	pv	3	2920476
179_4	179	1114	1511915095	pv	4	4145813
179_4	179	1115	1511948552	pv	4	4145813
179_4	179	483	1511948613	pv	4	4145813
179_4	179	1025	1511948622	pv	4	4145813
179_4	179	1031	1511948635	pv	4	4145813
179_4	179	1116	1511948656	pv	4	4145813
179_4	179	1117	1511948685	pv	4	4145813
179_4	179	1118	1511948715	pv	4	4145813
179_4	179	1119	1511948771	pv	4	149192
179_4	179	548	1511948797	pv	4	2520377
179_4	179	1120	1511948804	pv	4	4217906
179_4	179	1121	1511948811	pv	4	2520771
179_4	179	1116	1511948870	pv	4	4145813
179_4	179	1122	1511948889	pv	4	4145813
179_4	179	1123	1511948900	pv	4	4145813
180_3	180	1124	1511848647	pv	3	1994940
180_3	180	1125	1511852552	pv	3	3361496
180_3	180	1126	1511863513	pv	3	235534
180_3	180	1127	1511863610	pv	3	3844144
180_3	180	1128	1511863704	pv	3	4801426
180_3	180	1129	1511866960	pv	3	2520377
180_3	180	1130	1511867593	pv	3	4801426
180_3	180	1131	1511870040	pv	3	4145813
180_3	180	1132	1511881823	pv	3	982926
180_3	180	1132	1511884084	pv	3	982926
181_2	181	469	1511746627	pv	2	2355072
181_2	181	1133	1511746674	pv	2	2355072
181_2	181	469	1511749025	pv	2	2355072
181_2	181	1133	1511749153	cart	2	2355072
181_2	181	1134	1511749190	pv	2	2355072
181_2	181	1133	1511751595	pv	2	2355072
181_2	181	1133	1511751729	pv	2	2355072
181_2	181	1134	1511762792	pv	2	2355072
181_2	181	1135	1511763015	pv	2	2355072
181_2	181	1133	1511763993	pv	2	2355072
181_2	181	1133	1511773556	pv	2	2355072
181_2	181	1133	1511774544	pv	2	2355072
182_4	182	1136	1511956398	pv	4	3607361
182_4	182	1137	1511957163	pv	4	3607361
182_4	182	1138	1511957189	pv	4	2520377
182_4	182	1139	1511958340	pv	4	2926020
183_1	183	1140	1511705810	pv	1	4756105
183_1	183	1141	1511706758	pv	1	2735466
183_1	183	1142	1511706958	cart	1	982926
183_1	183	1143	1511706984	pv	1	982926
183_1	183	1144	1511707114	pv	1	982926
183_1	183	1142	1511707638	pv	1	982926
183_1	183	1142	1511707894	pv	1	982926
183_1	183	1145	1511707993	pv	1	982926
183_1	183	1146	1511708100	cart	1	982926
183_1	183	1147	1511708703	cart	1	982926
184_4	184	1148	1511886988	pv	4	3607361
184_4	184	1148	1511905465	pv	4	3607361
184_4	184	1149	1511906699	pv	4	4145813
185_1	185	465	1511706113	pv	1	2355072
185_1	185	1150	1511706177	pv	1	904454
186_1	186	1151	1511664987	pv	1	4244487
186_1	186	1152	1511665032	pv	1	4244487
186_1	186	1153	1511665062	pv	1	4244487
186_1	186	1154	1511665070	pv	1	4244487
186_1	186	1153	1511665085	pv	1	4244487
186_1	186	1155	1511665126	pv	1	4244487
186_1	186	1156	1511665343	pv	1	4244487
187_3	187	1157	1511847791	cart	3	2355072
187_3	187	1158	1511848173	pv	3	982926
188_2	188	1159	1511785791	pv	2	3619575
188_2	188	1159	1511786187	fav	2	3619575
189_6	189	1160	1512101807	pv	6	4576874
189_6	189	1161	1512101866	pv	6	3277224
189_6	189	307	1512137068	pv	6	235534
189_6	189	1162	1512137258	pv	6	235534
190_0	190	1163	1511574798	pv	0	4217906
190_0	190	1164	1511575087	pv	0	2735466
190_0	190	1165	1511590707	pv	0	1879194
190_0	190	1166	1511590720	pv	0	1879194
191_0	191	1167	1511594452	pv	0	4801426
191_0	191	1168	1511594461	pv	0	4801426
191_0	191	1169	1511594476	pv	0	4801426
191_0	191	1170	1511594517	pv	0	4801426
191_0	191	1171	1511594563	pv	0	4801426
191_0	191	1172	1511594654	pv	0	3607361
191_0	191	1173	1511594675	pv	0	3607361
191_0	191	1172	1511594680	pv	0	3607361
191_0	191	1173	1511594688	pv	0	3607361
191_0	191	1172	1511594707	pv	0	3607361
191_0	191	1173	1511594794	pv	0	3607361
191_0	191	1172	1511594812	pv	0	3607361
191_0	191	1173	1511595138	pv	0	3607361
191_0	191	1174	1511595267	pv	0	3607361
191_0	191	1175	1511595277	pv	0	3607361
191_0	191	1176	1511595348	pv	0	3607361
191_0	191	1177	1511595359	pv	0	3607361
191_0	191	1178	1511595390	pv	0	3607361
191_0	191	1179	1511595431	pv	0	3607361
191_0	191	1180	1511595437	pv	0	3607361
191_0	191	1181	1511595454	pv	0	3607361
191_0	191	1182	1511595461	pv	0	3607361
192_2	192	1183	1511735804	pv	2	3607361
192_2	192	1184	1511763953	pv	2	4145813
192_2	192	1184	1511764586	buy	2	4145813
192_2	192	1185	1511764669	pv	2	1628657
192_2	192	1185	1511765428	pv	2	1628657
192_2	192	1186	1511767839	pv	2	3158249
192_2	192	1186	1511779260	pv	2	3158249
192_2	192	1187	1511781117	pv	2	1884322
192_2	192	1184	1511784314	pv	2	4145813
192_2	192	467	1511784477	pv	2	2355072
192_2	192	1188	1511784491	pv	2	982926
192_2	192	733	1511784506	pv	2	3607361
192_2	192	1189	1511784745	pv	2	3004853
192_2	192	482	1511785128	pv	2	4756105
192_2	192	1190	1511790605	pv	2	4145813
193_0	193	1191	1511571622	pv	0	200278
193_0	193	1191	1511571853	pv	0	200278
193_0	193	1191	1511571884	pv	0	200278
193_0	193	1191	1511571971	pv	0	200278
193_0	193	1192	1511573208	pv	0	1299190
193_0	193	1193	1511612939	pv	0	4042890
194_3	194	1194	1511874727	pv	3	1464116
194_3	194	1195	1511875033	pv	3	1879194
194_3	194	1196	1511875184	pv	3	4170419
194_3	194	1197	1511875257	pv	3	4170419
194_3	194	1198	1511875306	pv	3	4170419
194_3	194	1199	1511875320	pv	3	4170419
194_3	194	1200	1511875442	pv	3	1879194
194_3	194	1201	1511875515	pv	3	1879194
194_3	194	563	1511875619	pv	3	1787510
194_3	194	1202	1511875685	pv	3	4071732
194_3	194	1196	1511875922	pv	3	4170419
194_3	194	567	1511882864	pv	3	4818107
195_2	195	1203	1511736270	pv	2	982926
195_2	195	1204	1511736284	pv	2	4217906
195_2	195	1205	1511736351	pv	2	1320293
195_2	195	1206	1511736426	pv	2	2355072
195_2	195	1207	1511736563	pv	2	4339722
195_2	195	1208	1511737092	pv	2	4217906
195_2	195	467	1511795394	pv	2	2355072
195_2	195	243	1511795409	pv	2	2355072
195_2	195	1209	1511795498	pv	2	4217906
195_2	195	1204	1511795511	pv	2	4217906
195_2	195	1210	1511796782	pv	2	4217906
195_2	195	1211	1511796939	pv	2	2465336
195_2	195	315	1511797113	pv	2	2355072
195_2	195	1212	1511797133	pv	2	2355072
195_2	195	1213	1511797166	pv	2	2355072
195_2	195	1214	1511797293	pv	2	2520771
195_2	195	1215	1511797569	pv	2	2520771
195_2	195	1216	1511797680	pv	2	2520771
195_2	195	663	1511797789	pv	2	2465336
195_2	195	1217	1511797821	pv	2	2465336
196_7	196	1218	1512188808	pv	7	2748804
196_7	196	1219	1512212964	pv	7	4731191
197_0	197	1220	1511598612	pv	0	1787510
197_0	197	1221	1511598743	pv	0	1787510
197_0	197	1222	1511605059	pv	0	2735466
197_0	197	1223	1511605123	cart	0	2735466
197_0	197	1224	1511605173	pv	0	2735466
198_7	198	1225	1512225832	pv	7	4244487
198_7	198	1226	1512226161	pv	7	4244487
198_7	198	1227	1512226440	pv	7	2013232
198_7	198	1228	1512226517	pv	7	3351726
199_5	199	1229	1512015849	pv	5	3720767
199_5	199	1230	1512035157	pv	5	1349634
200_6	200	499	1512116557	fav	6	982926
200_6	200	1231	1512116670	fav	6	2735466
200_6	200	1232	1512116708	pv	6	2735466
200_6	200	1233	1512116748	cart	6	2355072
200_6	200	1234	1512121939	pv	6	3065645
200_6	200	526	1512121971	pv	6	1859277
200_6	200	1235	1512122005	fav	6	982926
201_2	201	1236	1511712037	pv	2	982926
201_2	201	1237	1511712051	pv	2	982926
201_2	201	1238	1511712351	pv	2	982926
201_2	201	1239	1511712391	pv	2	982926
201_2	201	1236	1511712471	pv	2	982926
201_2	201	1237	1511712493	pv	2	982926
201_2	201	1240	1511712781	pv	2	1464116
201_2	201	377	1511713334	pv	2	2321836
201_2	201	1241	1511746104	pv	2	982926
201_2	201	1242	1511760077	pv	2	982926
201_2	201	1243	1511760089	pv	2	982926
201_2	201	1244	1511765900	pv	2	4801426
201_2	201	1245	1511765990	pv	2	4801426
201_2	201	1246	1511780458	pv	2	1464116
201_2	201	1247	1511788671	pv	2	4756105
202_3	202	1248	1511813301	pv	3	154040
202_3	202	1235	1511813342	cart	3	982926
202_3	202	1249	1511851536	cart	3	982926
202_3	202	1250	1511851645	pv	3	982926
202_3	202	1251	1511854665	pv	3	982926
202_3	202	1252	1511854792	pv	3	3607361
202_3	202	1253	1511856891	cart	3	4145813
202_3	202	1254	1511868146	pv	3	883960
202_3	202	1114	1511880137	pv	3	4145813
202_3	202	1255	1511880661	pv	3	3425094
202_3	202	1256	1511881164	pv	3	4145813
203_4	203	1257	1511929563	pv	4	4145813
203_4	203	1258	1511929592	pv	4	1859277
203_4	203	1259	1511929784	cart	4	2640118
203_4	203	1260	1511930234	pv	4	2578647
203_4	203	1261	1511930532	pv	4	200278
203_4	203	1262	1511930613	pv	4	2640118
203_4	203	1263	1511947800	pv	4	4919077
203_4	203	1264	1511947877	pv	4	4919077
204_3	204	1265	1511843855	pv	3	3607361
204_3	204	1266	1511843873	pv	3	3607361
205_2	205	1267	1511791060	pv	2	2735466
205_2	205	1268	1511791084	pv	2	4801426
205_2	205	1269	1511791276	pv	2	982926
205_2	205	1270	1511791301	pv	2	4756105
205_2	205	1271	1511791597	pv	2	982926
205_2	205	1272	1511791705	pv	2	982926
205_2	205	1273	1511792200	pv	2	4801426
205_2	205	1274	1511792244	pv	2	4801426
205_2	205	819	1511792276	pv	2	4801426
205_2	205	1168	1511792376	pv	2	4801426
205_2	205	1275	1511792488	pv	2	4801426
205_2	205	1276	1511792675	pv	2	1320293
206_6	206	1277	1512100771	pv	6	2465336
206_6	206	1278	1512100791	pv	6	2465336
206_6	206	1279	1512100843	fav	6	982926
206_6	206	1280	1512116244	pv	6	982926
206_6	206	1281	1512116259	pv	6	2465336
206_6	206	1282	1512116280	pv	6	2465336
206_6	206	1283	1512116341	fav	6	982926
206_6	206	1284	1512116389	fav	6	1320293
207_5	207	1285	1512006768	pv	5	2832009
207_5	207	1286	1512007095	pv	5	883960
207_5	207	1287	1512011598	pv	5	927764
207_5	207	1288	1512011776	pv	5	2355072
207_5	207	1289	1512024684	pv	5	3607361
207_5	207	1290	1512024767	pv	5	3607361
207_5	207	1291	1512025098	pv	5	982926
208_1	208	1292	1511697982	pv	1	2465336
208_1	208	1292	1511698387	pv	1	2465336
208_1	208	1293	1511698524	pv	1	4801426
208_1	208	1294	1511708626	pv	1	4145813
208_1	208	1295	1511708778	pv	1	3002561
208_1	208	1295	1511708851	pv	1	3002561
209_5	209	1296	1512034747	pv	5	2520771
209_5	209	1297	1512034798	pv	5	384755
209_5	209	1298	1512034817	pv	5	154040
209_5	209	1299	1512037111	pv	5	1320293
209_5	209	1300	1512037145	pv	5	1320293
209_5	209	1301	1512037307	fav	5	1320293
209_5	209	1302	1512038148	pv	5	2465336
209_5	209	1303	1512040567	pv	5	4242717
210_5	210	1304	1512053445	pv	5	1080785
210_5	210	1305	1512053815	fav	5	982926
211_6	211	1306	1512099452	pv	6	2520377
211_6	211	1307	1512114988	pv	6	2520377
211_6	211	1308	1512115149	pv	6	2520377
211_6	211	1309	1512115314	pv	6	982926
211_6	211	1310	1512115428	pv	6	2920476
211_6	211	1311	1512115487	fav	6	2920476
211_6	211	1310	1512115550	pv	6	2920476
212_6	212	1312	1512107131	pv	6	4756105
212_6	212	1313	1512107141	pv	6	4756105
212_6	212	1314	1512107218	pv	6	3607361
212_6	212	512	1512108095	pv	6	4756105
212_6	212	671	1512108167	pv	6	4756105
212_6	212	1315	1512108188	pv	6	3607361
212_6	212	1316	1512108325	cart	6	3607361
212_6	212	1317	1512108504	cart	6	4756105
212_6	212	1318	1512109006	pv	6	4756105
212_6	212	1319	1512109041	pv	6	2465336
212_6	212	1320	1512109093	pv	6	4756105
212_6	212	1321	1512134801	pv	6	3607361
212_6	212	1322	1512134982	pv	6	339305
212_6	212	1264	1512135055	pv	6	4919077
213_6	213	1323	1512065233	pv	6	1320293
213_6	213	1324	1512065546	pv	6	753984
213_6	213	1325	1512109543	pv	6	3607361
213_6	213	1326	1512109715	pv	6	3607361
213_6	213	1327	1512109794	pv	6	4756105
213_6	213	1328	1512110253	pv	6	4145813
214_4	214	1329	1511903720	pv	4	4170419
214_4	214	1330	1511906866	pv	4	3002561
214_4	214	1329	1511938663	pv	4	4170419
214_4	214	1331	1511946191	pv	4	1879194
215_0	215	1332	1511544229	pv	0	3607361
215_0	215	1333	1511544263	pv	0	3607361
216_7	216	1334	1512209892	pv	7	2982027
216_7	216	1335	1512210062	pv	7	2096639
216_7	216	1336	1512210224	pv	7	2096639
216_7	216	1337	1512210405	pv	7	1879194
216_7	216	1338	1512210458	pv	7	1879194
216_7	216	1339	1512210617	pv	7	1879194
216_7	216	1338	1512210645	fav	7	1879194
216_7	216	1337	1512210740	fav	7	1879194
216_7	216	1338	1512210757	pv	7	1879194
216_7	216	732	1512219790	pv	7	3702593
216_7	216	1340	1512219857	pv	7	3702593
216_7	216	1341	1512219876	pv	7	3702593
216_7	216	1338	1512220493	pv	7	1879194
216_7	216	1337	1512220503	pv	7	1879194
217_1	217	1342	1511678505	pv	1	4993094
217_1	217	1343	1511682628	pv	1	4993094
217_1	217	71	1511682662	pv	1	4818107
217_1	217	1118	1511706357	pv	1	4145813
217_1	217	1344	1511706371	pv	1	2520771
217_1	217	1345	1511706705	pv	1	2520771
217_1	217	1346	1511707421	pv	1	1464116
217_1	217	1347	1511707614	pv	1	1207887
217_1	217	1348	1511707845	pv	1	4170419
217_1	217	1197	1511708041	pv	1	4170419
217_1	217	984	1511708565	pv	1	2558204
217_1	217	1349	1511708722	pv	1	4170419
217_1	217	1350	1511708838	pv	1	1859277
217_1	217	1351	1511710043	pv	1	4170419
217_1	217	1348	1511710115	pv	1	4170419
217_1	217	1346	1511710558	pv	1	1464116
218_5	218	1352	1512049289	cart	5	1080785
218_5	218	1353	1512049822	pv	5	4181361
218_5	218	1354	1512049834	pv	5	4801426
218_5	218	1355	1512050660	pv	5	4181361
218_5	218	1356	1512050712	pv	5	1080785
218_5	218	957	1512050747	cart	5	982926
218_5	218	1357	1512050828	pv	5	4756105
218_5	218	1358	1512054518	pv	5	4462359
219_3	219	1359	1511818587	pv	3	3738615
219_3	219	1360	1511819331	pv	3	3189162
219_3	219	1361	1511819770	pv	3	4339722
219_3	219	223	1511820169	pv	3	3720767
219_3	219	1362	1511820200	pv	3	1216617
219_3	219	1363	1511820397	pv	3	4339722
219_3	219	1364	1511820442	pv	3	3720767
219_3	219	1365	1511820813	pv	3	4756105
219_3	219	1366	1511820916	pv	3	4339722
219_3	219	1367	1511821000	pv	3	154040
219_3	219	1368	1511821076	pv	3	2558244
219_3	219	1073	1511821133	pv	3	4069500
219_3	219	1369	1511843259	pv	3	4339722
220_0	220	1370	1511575170	pv	0	2735466
220_0	220	1371	1511575706	pv	0	1464116
220_0	220	1372	1511575959	pv	0	2735466
220_0	220	1370	1511577183	pv	0	2735466
221_0	221	1373	1511576230	pv	0	2355072
221_0	221	1374	1511576373	pv	0	3720767
221_0	221	1375	1511618378	pv	0	4298656
222_2	222	1376	1511712832	pv	2	4145813
222_2	222	1377	1511770956	pv	2	2735466
222_2	222	1378	1511774455	pv	2	2355072
222_2	222	1379	1511774550	cart	2	2355072
223_5	223	262	1512008684	pv	5	2640118
223_5	223	306	1512010053	pv	5	1567637
223_5	223	1380	1512010056	pv	5	149192
223_5	223	1381	1512010588	pv	5	2355072
223_5	223	1203	1512011262	pv	5	982926
224_5	224	324	1511992745	cart	5	4385918
224_5	224	1334	1512011250	pv	5	2982027
224_5	224	1382	1512011305	pv	5	1320293
224_5	224	1334	1512015921	pv	5	2982027
224_5	224	324	1512016023	pv	5	4385918
224_5	224	1383	1512016181	pv	5	2355072
224_5	224	1384	1512017840	pv	5	1879194
224_5	224	1385	1512043528	pv	5	2465336
225_2	225	628	1511788016	pv	2	3607361
225_2	225	1386	1511788334	pv	2	4756105
225_2	225	1386	1511788900	pv	2	4756105
225_2	225	628	1511789005	pv	2	3607361
225_2	225	1386	1511789127	pv	2	4756105
225_2	225	1386	1511790069	buy	2	4756105
226_3	226	1387	1511824052	pv	3	4633953
226_3	226	1388	1511848154	pv	3	4756105
227_3	227	1389	1511860427	pv	3	982926
227_3	227	1390	1511860439	pv	3	4069500
227_3	227	1391	1511864365	pv	3	982926
227_3	227	523	1511864499	pv	3	3607361
227_3	227	250	1511864599	pv	3	982926
227_3	227	837	1511864603	pv	3	3607361
227_3	227	1392	1511864607	pv	3	4756105
227_3	227	1393	1511864614	pv	3	982926
227_3	227	1394	1511864625	pv	3	982926
227_3	227	1395	1511864676	pv	3	3524510
227_3	227	1396	1511864693	pv	3	570735
227_3	227	1397	1511864712	pv	3	982926
227_3	227	1398	1511864728	pv	3	2735466
227_3	227	1399	1511864792	pv	3	4069500
227_3	227	1400	1511869120	pv	3	982926
227_3	227	1401	1511869129	pv	3	1051370
227_3	227	1402	1511869167	pv	3	982926
227_3	227	1403	1511869196	pv	3	1320293
227_3	227	1404	1511869228	pv	3	1320293
227_3	227	212	1511869242	pv	3	1320293
227_3	227	1402	1511869286	pv	3	982926
227_3	227	1405	1511869355	pv	3	3607361
227_3	227	1406	1511869450	pv	3	2355072
227_3	227	1407	1511869490	pv	3	4145813
227_3	227	1408	1511869767	pv	3	982926
228_6	228	1409	1512103375	pv	6	2736436
228_6	228	1409	1512103589	pv	6	2736436
228_6	228	1409	1512103667	pv	6	2736436
228_6	228	1409	1512103686	pv	6	2736436
228_6	228	1409	1512103846	pv	6	2736436
228_6	228	1409	1512103867	pv	6	2736436
228_6	228	1409	1512104149	buy	6	2736436
228_6	228	1409	1512104881	buy	6	2736436
228_6	228	961	1512113243	pv	6	4918438
228_6	228	1410	1512113324	pv	6	4918438
228_6	228	961	1512113370	pv	6	4918438
228_6	228	961	1512114408	buy	6	4918438
228_6	228	1409	1512116700	pv	6	2736436
228_6	228	1411	1512116790	pv	6	149192
228_6	228	1412	1512129768	pv	6	1102540
228_6	228	1409	1512138150	pv	6	2736436
229_6	229	986	1512100077	fav	6	3381583
229_6	229	1413	1512104261	pv	6	982926
229_6	229	1414	1512104529	pv	6	2355072
229_6	229	1415	1512106347	pv	6	3002561
229_6	229	999	1512106740	pv	6	4756105
229_6	229	1416	1512106828	fav	6	1320293
229_6	229	1417	1512112383	pv	6	4756105
229_6	229	1418	1512113703	pv	6	2466971
230_7	230	1419	1512144493	pv	7	154040
230_7	230	1420	1512146712	pv	7	1154246
230_7	230	1421	1512200035	pv	7	2355072
230_7	230	1422	1512203920	pv	7	154040
230_7	230	1423	1512204090	pv	7	2355072
230_7	230	629	1512220190	pv	7	2033408
230_7	230	406	1512220318	pv	7	2355072
231_4	231	905	1511946715	pv	4	2096639
231_4	231	1424	1511949402	pv	4	1320293
232_5	232	606	1512051192	pv	5	384755
232_5	232	1425	1512051416	pv	5	1207887
232_5	232	1426	1512056455	pv	5	4936889
232_5	232	1426	1512056530	pv	5	4936889
233_6	233	1427	1512097292	pv	6	4145813
233_6	233	1428	1512097739	fav	6	982926
233_6	233	1427	1512101254	pv	6	4145813
233_6	233	1429	1512122414	pv	6	883960
234_6	234	1430	1512103989	pv	6	2520377
234_6	234	78	1512104478	cart	6	4217906
234_6	234	78	1512112055	pv	6	4217906
234_6	234	1431	1512112167	pv	6	1080785
235_2	235	1432	1511755027	pv	2	1265358
235_2	235	909	1511774214	pv	2	154040
235_2	235	1433	1511787596	cart	2	154040
235_2	235	1434	1511787690	pv	2	3607361
235_2	235	1435	1511787930	cart	2	3607361
236_5	236	1436	1512025364	pv	5	3065645
236_5	236	1436	1512025719	buy	5	3065645
236_5	236	231	1512025794	pv	5	1859277
236_5	236	232	1512025795	pv	5	1859277
236_5	236	233	1512025801	pv	5	1320293
236_5	236	1437	1512033367	pv	5	2520377
236_5	236	1438	1512033751	pv	5	2520377
236_5	236	1439	1512033773	pv	5	2520377
236_5	236	1440	1512033798	pv	5	2520377
236_5	236	1441	1512034000	cart	5	149192
236_5	236	1442	1512034120	pv	5	149192
236_5	236	1438	1512034643	pv	5	2520377
236_5	236	1443	1512034667	pv	5	4217906
236_5	236	1444	1512035010	pv	5	2465336
237_1	237	1445	1511675918	pv	1	1040727
237_1	237	1446	1511680902	pv	1	1349561
237_1	237	1447	1511680989	pv	1	50601
237_1	237	1448	1511686087	pv	1	2827444
237_1	237	1448	1511686312	pv	1	2827444
238_4	238	1449	1511970700	pv	4	2495340
238_4	238	1450	1511970941	pv	4	1516409
238_4	238	1451	1511971015	pv	4	2154669
239_0	239	1452	1511605440	pv	0	982926
239_0	239	1453	1511605462	pv	0	982926
239_0	239	1454	1511605474	pv	0	982926
239_0	239	1455	1511605808	pv	0	4756105
239_0	239	338	1511605818	pv	0	4756105
239_0	239	1456	1511606141	pv	0	1050007
239_0	239	1032	1511607949	pv	0	4801426
239_0	239	1457	1511608571	pv	0	3607361
240_6	240	1458	1512057790	pv	6	4145813
240_6	240	1458	1512057803	pv	6	4145813
240_6	240	1459	1512097612	pv	6	2939262
240_6	240	1458	1512097917	pv	6	4145813
240_6	240	1458	1512097940	pv	6	4145813
240_6	240	1458	1512098291	pv	6	4145813
240_6	240	1458	1512099367	pv	6	4145813
240_6	240	1460	1512123484	pv	6	3738615
240_6	240	1461	1512135881	buy	6	4217906
240_6	240	1462	1512141128	pv	6	4170419
241_4	241	1463	1511958397	pv	4	4217906
241_4	241	1464	1511958797	pv	4	4217906
241_4	241	1465	1511958986	pv	4	4217906
241_4	241	1466	1511959383	pv	4	4217906
242_7	242	1467	1512198793	pv	7	1464116
242_7	242	1468	1512229246	pv	7	2465336
242_7	242	1469	1512229449	pv	7	4756105
242_7	242	1470	1512229655	pv	7	2465336
242_7	242	1471	1512229794	pv	7	4756105
242_7	242	421	1512229853	cart	7	4756105
242_7	242	1472	1512229913	pv	7	4801426
242_7	242	1473	1512229994	pv	7	1080785
242_7	242	1474	1512230002	pv	7	1080785
242_7	242	421	1512230118	pv	7	4756105
243_3	243	1475	1511831174	pv	3	2355072
243_3	243	1476	1511832089	pv	3	2355072
243_3	243	1477	1511832499	pv	3	1928278
243_3	243	1398	1511840021	cart	3	2735466
243_3	243	63	1511840061	pv	3	2735466
243_3	243	1146	1511840143	cart	3	982926
243_3	243	498	1511840166	cart	3	982926
243_3	243	1478	1511840286	cart	3	2355072
243_3	243	1475	1511840448	pv	3	2355072
243_3	243	1478	1511840544	pv	3	2355072
243_3	243	1478	1511840600	pv	3	2355072
243_3	243	1479	1511840640	pv	3	2355072
243_3	243	1480	1511848129	pv	3	4756105
243_3	243	1481	1511854826	pv	3	2355072
243_3	243	1482	1511855419	pv	3	4756105
243_3	243	1483	1511855427	pv	3	4756105
243_3	243	1478	1511865067	pv	3	2355072
243_3	243	498	1511865292	pv	3	982926
243_3	243	1146	1511865297	pv	3	982926
243_3	243	1484	1511882977	pv	3	2355072
243_3	243	379	1511883084	cart	3	4756105
243_3	243	1485	1511883721	cart	3	4672807
243_3	243	1486	1511884024	pv	3	2355072
243_3	243	1486	1511884658	pv	3	2355072
244_4	244	1271	1511902800	pv	4	982926
244_4	244	1487	1511911756	pv	4	285583
244_4	244	1161	1511938051	pv	4	3277224
